,alg,fun,dim,inst,run,fit,fungroup,logscore
27936,DE,8,5,3,7,1.34876,2,18.719866395787562
27937,DE,8,5,3,8,1.79424,2,19.005262277905537
27938,DE,8,5,3,9,1.19615,2,18.59978880967682
27939,DE,8,5,3,10,2.92943,2,19.49548860880698
27940,DE,8,5,3,11,0.947796,2,18.36706475419517
27941,DE,8,5,3,12,0.5594,2,17.839790245738087
27942,DE,8,5,3,13,2.71866,2,19.420819855811015
27943,DE,8,5,3,14,0.141184,2,16.46298946916121
27944,DE,8,5,3,15,2.21617,2,19.216461224696417
27945,DE,8,5,4,1,2.78293,2,19.444185073466883
27946,DE,8,5,4,2,3.28756,2,19.610826392240273
27947,DE,8,5,4,3,3.00825,2,19.5220392582885
27948,DE,8,5,4,4,3.9365,2,19.79097274759475
27949,DE,8,5,4,5,0.794465,2,18.190594397113205
27950,DE,8,5,4,6,1.86439e-06,2,5.228104107834288
27951,DE,8,5,4,7,0.68992,2,18.049501113810752
27952,DE,8,5,4,8,3.3999,2,19.64442676337724
27953,DE,8,5,4,9,0.522515,2,17.771579156531097
27954,DE,8,5,4,10,0.680657,2,18.035983973162907
27955,DE,8,5,4,11,0.732995,2,18.110064345551212
27956,DE,8,5,4,12,2.02258,2,19.125054668126776
27957,DE,8,5,4,13,3.17933,2,19.577351226721913
27958,DE,8,5,4,14,2.19209,2,19.205536170589422
27959,DE,8,5,4,15,0.145136,2,16.49059669884282
27960,DE,8,5,5,1,1.02367,2,18.444074953005956
27961,DE,8,5,5,2,2.94042,2,19.499233172242704
27962,DE,8,5,5,3,0.531981,2,17.789533239388387
27963,DE,8,5,5,4,0.216898,2,16.89235266192145
27964,DE,8,5,5,5,1.12378,2,18.537378746728972
27965,DE,8,5,5,6,1.54584,2,18.856248195876972
27966,DE,8,5,5,7,0.709431,2,18.07738870525546
27967,DE,8,5,5,8,2.77344,2,19.44076917091621
27968,DE,8,5,5,9,0.0234771,2,14.668950942932538
27969,DE,8,5,5,10,2.10882,2,19.16680929330021
27970,DE,8,5,5,11,1.65314,2,18.923357253699734
27971,DE,8,5,5,12,2.43999,2,19.31267468488842
27972,DE,8,5,5,13,2.3015,2,19.254241828227524
27973,DE,8,5,5,14,0.101051,2,16.128550804861938
27974,DE,8,5,5,15,0.913318,2,18.33000958722214
27975,DE,8,5,6,1,0.386978,2,17.47129330883891
27976,DE,8,5,6,2,2.68745,2,19.409273532581913
27977,DE,8,5,6,3,1.75102,2,18.980879219235394
27978,DE,8,5,6,4,0.78996,2,18.184907776238013
27979,DE,8,5,6,5,0.375558,2,17.44133838496563
27980,DE,8,5,6,6,0.558878,2,17.838856667436605
27981,DE,8,5,6,7,2.75224,2,19.433095869523278
27982,DE,8,5,6,8,3.59078,2,19.69905019304779
27983,DE,8,5,6,9,2.60469,2,19.37799441015702
27984,DE,8,5,6,10,1.30599,2,18.68764211780945
27985,DE,8,5,6,11,1.9134,2,19.069562508214297
27986,DE,8,5,6,12,1.31652,2,18.695672635587627
27987,DE,8,5,6,13,1.81549,2,19.017036147684966
27988,DE,8,5,6,14,1.5691,2,18.87118295053525
27989,DE,8,5,6,15,1.27328,2,18.662276992208792
27990,DE,8,5,7,1,0.472929,2,17.671870736486927
27991,DE,8,5,7,2,0.492498,2,17.71241586466042
27992,DE,8,5,7,3,0.27403,2,17.126163054415905
27993,DE,8,5,7,4,0.890343,2,18.304532246709933
27994,DE,8,5,7,5,1.29111,2,18.67618305745434
27995,DE,8,5,7,6,0.418877,2,17.550502785710425
27996,DE,8,5,7,7,1.18872,2,18.59355784191832
27997,DE,8,5,7,8,0.00146253,2,11.893093277704232
27998,DE,8,5,7,9,0.24343,2,17.007754891831556
27999,DE,8,5,7,10,1.02609,2,18.446436206152075
28000,DE,8,5,7,11,1.83178,2,19.025968915656996
28001,DE,8,5,7,12,1.43445,2,18.78146224443389
28002,DE,8,5,7,13,0.330994,2,17.31502571329478
28003,DE,8,5,7,14,0.120018,2,16.300567196503398
28004,DE,8,5,7,15,0.0164124,2,14.310962611663598
28005,DE,8,5,8,1,1.56825,2,18.870641091947082
28006,DE,8,5,8,2,0.0714236,2,15.781553811914915
28007,DE,8,5,8,3,0.715475,2,18.08587212275532
28008,DE,8,5,8,4,0.00699159,2,13.457633463160226
28009,DE,8,5,8,5,1.3681,2,18.734103659896295
28010,DE,8,5,8,6,3.98381,2,19.802919391774424
28011,DE,8,5,8,7,1.2388,2,18.634823913069276
28012,DE,8,5,8,8,0.972442,2,18.39273589858146
28013,DE,8,5,8,9,1.95688,2,19.092032112141855
28014,DE,8,5,8,10,2.9601,2,19.50590379550146
28015,DE,8,5,8,11,1.83633,2,19.028449758561717
28016,DE,8,5,8,12,0.781074,2,18.17359536064149
28017,DE,8,5,8,13,0.0513379,2,15.45135473579791
28018,DE,8,5,8,14,1.41914,2,18.770731798292484
28019,DE,8,5,8,15,0.128337,2,16.36758508161032
28020,DE,8,5,9,1,1.3281,2,18.704430093376434
28021,DE,8,5,9,2,0.477213,2,17.680888397069364
28022,DE,8,5,9,3,2.23998,2,19.227147681208024
28023,DE,8,5,9,4,0.507144,2,17.741720451902964
28024,DE,8,5,9,5,0.00325364,2,12.692699834579791
28025,DE,8,5,9,6,1.67844,2,18.93854553454944
28026,DE,8,5,9,7,2.48153,2,19.329556049386667
28027,DE,8,5,9,8,2.02746,2,19.12746452203522
28028,DE,8,5,9,9,1.39338,2,18.752413194083015
28029,DE,8,5,9,10,1.45117,2,18.793050871570564
28030,DE,8,5,9,11,0.360653,2,17.400841742199468
28031,DE,8,5,9,12,1.91128,2,19.068453918623995
28032,DE,8,5,9,13,0.431601,2,17.58042701531167
28033,DE,8,5,9,14,3.05381,2,19.537070735322963
28034,DE,8,5,9,15,0.0489842,2,15.404423262103412
28035,DE,8,5,10,1,1.15301,2,18.563056658228565
28036,DE,8,5,10,2,3.93721,2,19.791153094598112
28037,DE,8,5,10,3,1.54657,2,18.856720319569213
28038,DE,8,5,10,4,1.42284,2,18.77333561822821
28039,DE,8,5,10,5,1.73174,2,18.969807427350712
28040,DE,8,5,10,6,1.39851,2,18.75608812810509
28041,DE,8,5,10,7,2.05675e-08,2,0.7211270670669024
28042,DE,8,5,10,8,3.438,2,19.655570650913024
28043,DE,8,5,10,9,0.284483,2,17.163598962796968
28044,DE,8,5,10,10,4.35611,2,19.892260201229494
28045,DE,8,5,10,11,1.77202,2,18.992800882753276
28046,DE,8,5,10,12,2.02616,2,19.12682312000712
28047,DE,8,5,10,13,0.294903,2,17.199571953679694
28048,DE,8,5,10,14,3.03675,2,19.531468608550608
28049,DE,8,5,10,15,0.983327,2,18.403867184937276
28050,DE,8,5,11,1,1.20622,2,18.60817224684783
28051,DE,8,5,11,2,0.397068,2,17.49703301562464
28052,DE,8,5,11,3,1.06919,2,18.487582096404125
28053,DE,8,5,11,4,0.285548,2,17.167335606029255
28054,DE,8,5,11,5,0.000463831,2,10.744690447730694
28055,DE,8,5,11,6,3.9311,2,19.789600028888167
28056,DE,8,5,11,7,0.634195,2,17.965281943095114
28057,DE,8,5,11,8,2.43048,2,19.30876951266237
28058,DE,8,5,11,9,0.433523,2,17.5848703163001
28059,DE,8,5,11,10,0.936727,2,18.35531734936688
28060,DE,8,5,11,11,1.95468,2,19.09090724112774
28061,DE,8,5,11,12,0.867929,2,18.27903537904998
28062,DE,8,5,11,13,0.290763,2,17.185433967321302
28063,DE,8,5,11,14,1.18896,2,18.59375971937939
28064,DE,8,5,11,15,2.43522,2,19.310717845481662
28065,DE,8,5,12,1,2.52252,2,19.34593914580878
28066,DE,8,5,12,2,0.579617,2,17.87529300555943
28067,DE,8,5,12,3,0.594066,2,17.899915889271604
28068,DE,8,5,12,4,4.02404,2,19.81296711705825
28069,DE,8,5,12,5,0.899973,2,18.31529022784453
28070,DE,8,5,12,6,1.40325,2,18.759471718792536
28071,DE,8,5,12,7,3.93084,2,19.789533887452315
28072,DE,8,5,12,8,2.0275,2,19.127484250959796
28073,DE,8,5,12,9,1.24201,2,18.63741177896103
28074,DE,8,5,12,10,0.494855,2,17.717190255333822
28075,DE,8,5,12,11,1.38309,2,18.74500087043955
28076,DE,8,5,12,12,2.59419,2,19.373955073116463
28077,DE,8,5,12,13,0.371163,2,17.42956678419008
28078,DE,8,5,12,14,0.424718,2,17.564350884249816
28079,DE,8,5,12,15,1.11587,2,18.530315113671097
28080,DE,8,5,13,1,1.13824,2,18.55016395373032
28081,DE,8,5,13,2,3.80194,2,19.756192206726272
28082,DE,8,5,13,3,0.015827,2,14.274642807321374
28083,DE,8,5,13,4,1.61469,2,18.89982373173774
28084,DE,8,5,13,5,0.612246,2,17.930059627502274
28085,DE,8,5,13,6,4.21963,2,19.86042819043125
28086,DE,8,5,13,7,0.245701,2,17.01704081449315
28087,DE,8,5,13,8,2.06512,2,19.145869080057107
28088,DE,8,5,13,9,2.50857,2,19.34039361362778
28089,DE,8,5,13,10,0.682417,2,18.038566372912427
28090,DE,8,5,13,11,6.73882,2,20.328565579365332
28091,DE,8,5,13,12,2.02812,2,19.127789999528364
28092,DE,8,5,13,13,1.09413,2,18.510640270874152
28093,DE,8,5,13,14,2.86336,2,19.472676504391885
28094,DE,8,5,13,15,1.35062,2,18.721244490234707
28095,DE,8,5,14,1,1.70084,2,18.95180299062567
28096,DE,8,5,14,2,0.0923985,2,16.039036209719864
28097,DE,8,5,14,3,1e-08,2,0.0
28098,DE,8,5,14,4,0.435386,2,17.589158458912877
28099,DE,8,5,14,5,2.5725,2,19.365558932678432
28100,DE,8,5,14,6,2.28872,2,19.248673453281565
28101,DE,8,5,14,7,2.32551,2,19.26462011377564
28102,DE,8,5,14,8,0.327092,2,17.30316694186299
28103,DE,8,5,14,9,0.325504,2,17.298300215329828
28104,DE,8,5,14,10,0.345055,2,17.356629289585378
28105,DE,8,5,14,11,0.771076,2,18.160712406956986
28106,DE,8,5,14,12,1.53e-05,2,7.333023014386481
28107,DE,8,5,14,13,2.70596,2,19.416137491625705
28108,DE,8,5,14,14,0.920559,2,18.337906559189545
28109,DE,8,5,14,15,1.64529,2,18.91859740442544
28110,DE,8,5,15,1,0.912111,2,18.32868715816475
28111,DE,8,5,15,2,1.041,2,18.460862533585196
28112,DE,8,5,15,3,2.71551,2,19.41966052500141
28113,DE,8,5,15,4,0.183698,2,16.726218569815764
28114,DE,8,5,15,5,2.09474,2,19.16011018461287
28115,DE,8,5,15,6,1.38811,2,18.748623853617268
28116,DE,8,5,15,7,1.62429,2,18.905751541178443
28117,DE,8,5,15,8,3.93109,2,19.789597485067677
28118,DE,8,5,15,9,1.13841,2,18.5503132959659
28119,DE,8,5,15,10,0.93322,2,18.35156643652094
28120,DE,8,5,15,11,0.717837,2,18.08916798874702
28121,DE,8,5,15,12,0.0270686,2,14.81129984949028
28122,DE,8,5,15,13,1.29301,2,18.677653577664227
28123,DE,8,5,15,14,0.0848614,2,15.953944802369339
28124,DE,8,5,15,15,2.66801,2,19.402013620124656
28125,DE,8,10,1,1,6.29051,2,20.259722892458903
28126,DE,8,10,1,2,6.44316,2,20.283699846952793
28127,DE,8,10,1,3,6.40425,2,20.277642576426054
28128,DE,8,10,1,4,6.92879,2,20.356365938734665
28129,DE,8,10,1,5,5.36189,2,20.099997268822396
28130,DE,8,10,1,6,7.75144,2,20.468559376509354
28131,DE,8,10,1,7,4.47897,2,19.920073853231454
28132,DE,8,10,1,8,7.87148,2,20.483926844609893
28133,DE,8,10,1,9,8.2941,2,20.536225162612478
28134,DE,8,10,1,10,6.70997,2,20.324275223987065
28135,DE,8,10,1,11,7.08164,2,20.378186263252037
28136,DE,8,10,1,12,8.54264,2,20.565750837470393
28137,DE,8,10,1,13,0.615392,2,17.935184928098664
28138,DE,8,10,1,14,5.31548,2,20.09130406211068
28139,DE,8,10,1,15,6.78918,2,20.336010912398084
28140,DE,8,10,2,1,7.32254,2,20.411638006272423
28141,DE,8,10,2,2,7.03011,2,20.370883096878696
28142,DE,8,10,2,3,8.10872,2,20.513620769783543
28143,DE,8,10,2,4,2.55944,2,19.360469228514564
28144,DE,8,10,2,5,7.11008,2,20.3821942394623
28145,DE,8,10,2,6,7.46778,2,20.431278510172742
28146,DE,8,10,2,7,7.8274,2,20.478311142618086
28147,DE,8,10,2,8,7.24605,2,20.401137236760263
28148,DE,8,10,2,9,9.19434,2,20.639268821292184
28149,DE,8,10,2,10,6.95968,2,20.360814240230223
28150,DE,8,10,2,11,8.83453,2,20.599348650799083
28151,DE,8,10,2,12,8.62005,2,20.574771629075183
28152,DE,8,10,2,13,5.73333,2,20.166977257708144
28153,DE,8,10,2,14,7.24026,2,20.400337861307396
28154,DE,8,10,2,15,7.09842,2,20.380552968023732
28155,DE,8,10,3,1,7.85022,2,20.481222300831682
28156,DE,8,10,3,2,43.7959,2,22.20022094964739
28157,DE,8,10,3,3,6.91026,2,20.353688007652156
28158,DE,8,10,3,4,7.61245,2,20.45046580882231
28159,DE,8,10,3,5,5.05984,2,20.04201560619844
28160,DE,8,10,3,6,17.6195,2,21.289686987213273
28161,DE,8,10,3,7,7.51246,2,20.43724371934028
28162,DE,8,10,3,8,7.17654,2,20.39149811671378
28163,DE,8,10,3,9,7.02154,2,20.36966331115067
28164,DE,8,10,3,10,8.16239,2,20.52021776220071
28165,DE,8,10,3,11,8.39639,2,20.548482595522756
28166,DE,8,10,3,12,7.11286,2,20.38258515723815
28167,DE,8,10,3,13,6.83902,2,20.3433251904682
28168,DE,8,10,3,14,7.18898,2,20.39323004192213
28169,DE,8,10,3,15,6.32358,2,20.264966247431868
28170,DE,8,10,4,1,6.78441,2,20.33530807693652
28171,DE,8,10,4,2,6.60855,2,20.309045009152936
28172,DE,8,10,4,3,8.88417,2,20.604951785326
28173,DE,8,10,4,4,7.92851,2,20.49114586787168
28174,DE,8,10,4,5,38.3738,2,22.06805567901249
28175,DE,8,10,4,6,8.6563,2,20.57896812349658
28176,DE,8,10,4,7,5.04098,2,20.038281251578216
28177,DE,8,10,4,8,5.90338,2,20.196205812186093
28178,DE,8,10,4,9,8.3632,2,20.544521872928886
28179,DE,8,10,4,10,3.29818,2,19.614051545132863
28180,DE,8,10,4,11,3.61503,2,19.705780898283844
28181,DE,8,10,4,12,8.3098,2,20.53811628514141
28182,DE,8,10,4,13,8.58516,2,20.57071587528597
28183,DE,8,10,4,14,3.18108,2,19.577901505727244
28184,DE,8,10,4,15,9.98449,2,20.721713632900766
28185,DE,8,10,5,1,18.9089,2,21.360313454650502
28186,DE,8,10,5,2,49.045,2,22.313418987968646
28187,DE,8,10,5,3,8.05555,2,20.507042038821364
28188,DE,8,10,5,4,6.62236,2,20.31113254584015
28189,DE,8,10,5,5,9.04244,2,20.622609793441317
28190,DE,8,10,5,6,8.21353,2,20.526463538468096
28191,DE,8,10,5,7,9.16676,2,20.63626464172313
28192,DE,8,10,5,8,6.93607,2,20.357416075651884
28193,DE,8,10,5,9,8.56458,2,20.568315837748525
28194,DE,8,10,5,10,1.61884,2,18.90239058732814
28195,DE,8,10,5,11,5.93884,2,20.2021945720608
28196,DE,8,10,5,12,7.96275,2,20.49545516153202
28197,DE,8,10,5,13,6.41461,2,20.279258945160183
28198,DE,8,10,5,14,8.97144,2,20.614726942255743
28199,DE,8,10,5,15,8.13945,2,20.517403354116457
28200,DE,8,10,6,1,6.98742,2,20.36479213335194
28201,DE,8,10,6,2,8.0776,2,20.50977554266034
28202,DE,8,10,6,3,7.42765,2,20.425890267323535
28203,DE,8,10,6,4,7.71077,2,20.46329879683921
28204,DE,8,10,6,5,4.15617,2,19.845274721068844
28205,DE,8,10,6,6,8.56349,2,20.568188561295138
28206,DE,8,10,6,7,6.52971,2,20.29704327584106
28207,DE,8,10,6,8,8.23348,2,20.528889512524707
28208,DE,8,10,6,9,4.05448,2,19.82050318655195
28209,DE,8,10,6,10,2.03062,2,19.12902190909447
28210,DE,8,10,6,11,7.58474,2,20.44681907798473
28211,DE,8,10,6,12,6.26659,2,20.25591309100277
28212,DE,8,10,6,13,9.43692,2,20.66531039968531
28213,DE,8,10,6,14,7.5871,2,20.44713018066167
28214,DE,8,10,6,15,53.0936,2,22.39273713762929
28215,DE,8,10,7,1,7.29092,2,20.407310482284696
28216,DE,8,10,7,2,7.24335,2,20.400764550516353
28217,DE,8,10,7,3,12.5167,2,20.9477444966067
28218,DE,8,10,7,4,7.01331,2,20.368490516152033
28219,DE,8,10,7,5,8.42732,2,20.552159553203058
28220,DE,8,10,7,6,7.26998,2,20.404434284462372
28221,DE,8,10,7,7,7.54465,2,20.44151944675956
28222,DE,8,10,7,8,6.63964,2,20.31373848910345
28223,DE,8,10,7,9,9.43019,2,20.66459698885711
28224,DE,8,10,7,10,6.46074,2,20.286424606269993
28225,DE,8,10,7,11,5.99456,2,20.211533135242924
28226,DE,8,10,7,12,0.303827,2,17.2293839254422
28227,DE,8,10,7,13,15.0905,2,21.13474615070936
28228,DE,8,10,7,14,7.374,2,20.418641043764318
28229,DE,8,10,7,15,8.41289,2,20.55044579743259
28230,DE,8,10,8,1,9.44609,2,20.666281643223375
28231,DE,8,10,8,2,8.08594,2,20.510807494910914
28232,DE,8,10,8,3,9.01402,2,20.61946188698916
28233,DE,8,10,8,4,11.2112,2,20.837594022586497
28234,DE,8,10,8,5,9.31966,2,20.652806891297733
28235,DE,8,10,8,6,8.52274,2,20.563418629336734
28236,DE,8,10,8,7,7.1487,2,20.387611265945534
28237,DE,8,10,8,8,7.38554,2,20.42020477845409
28238,DE,8,10,8,9,7.50172,2,20.435813071535094
28239,DE,8,10,8,10,4.95852,2,20.02178805306614
28240,DE,8,10,8,11,10.0672,2,20.729963358394134
28241,DE,8,10,8,12,5.16216,2,20.062035840506514
28242,DE,8,10,8,13,8.65233,2,20.57850939278599
28243,DE,8,10,8,14,70.9269,2,22.68233051314994
28244,DE,8,10,8,15,1.4336,2,18.780869507190893
28245,DE,8,10,9,1,9.14117,2,20.63346912997874
28246,DE,8,10,9,2,8.41699,2,20.550933026109337
28247,DE,8,10,9,3,6.80254,2,20.337976815801447
28248,DE,8,10,9,4,6.17715,2,20.241537744004116
28249,DE,8,10,9,5,5.51864,2,20.128812197074023
28250,DE,8,10,9,6,8.52336,2,20.563491373248862
28251,DE,8,10,9,7,4.74509,2,19.977791143168414
28252,DE,8,10,9,8,7.00286,2,20.366999380993672
28253,DE,8,10,9,9,5.78158,2,20.17535774568298
28254,DE,8,10,9,10,7.4346,2,20.42682552282073
28255,DE,8,10,9,11,5.53675,2,20.13208842997018
28256,DE,8,10,9,12,3.7223,2,19.735022500751246
28257,DE,8,10,9,13,8.00843,2,20.501175480827385
28258,DE,8,10,9,14,7.77904,2,20.47211368121289
28259,DE,8,10,9,15,5.3632,2,20.100241555817938
28260,DE,8,10,10,1,7.48425,2,20.43348155640276
28261,DE,8,10,10,2,5.18746,2,20.06692491863608
28262,DE,8,10,10,3,8.62272,2,20.575081324097656
28263,DE,8,10,10,4,6.68305,2,20.32025521412322
28264,DE,8,10,10,5,5.90494,2,20.19647003266946
28265,DE,8,10,10,6,8.81545,2,20.59718660784693
28266,DE,8,10,10,7,5.85734,2,20.18837631957151
28267,DE,8,10,10,8,10.7703,2,20.79747308988592
28268,DE,8,10,10,9,11.7454,2,20.884142418528864
28269,DE,8,10,10,10,5.82135,2,20.182212937560323
28270,DE,8,10,10,11,7.14959,2,20.387735756356786
28271,DE,8,10,10,12,7.55327,2,20.4426613260299
28272,DE,8,10,10,13,6.17991,2,20.241984452209127
28273,DE,8,10,10,14,5.82478,2,20.18280197445055
28274,DE,8,10,10,15,6.90977,2,20.353617096083916
28275,DE,8,10,11,1,10.6445,2,20.78572407078602
28276,DE,8,10,11,2,1.51527,2,18.83627438485657
28277,DE,8,10,11,3,7.85423,2,20.481732984120452
28278,DE,8,10,11,4,4.18201,2,19.85147273615633
28279,DE,8,10,11,5,7.08298,2,20.378375467057573
28280,DE,8,10,11,6,8.37744,2,20.546223122514863
28281,DE,8,10,11,7,9.41054,2,20.662511081662984
28282,DE,8,10,11,8,1.06753,2,18.48602831272262
28283,DE,8,10,11,9,5.79119,2,20.17701854118983
28284,DE,8,10,11,10,12.9597,2,20.982525286460422
28285,DE,8,10,11,11,7.18251,2,20.39232964809559
28286,DE,8,10,11,12,9.91166,2,20.71439258583455
28287,DE,8,10,11,13,7.18608,2,20.392826565339863
28288,DE,8,10,11,14,3.4708,2,19.665065858889562
28289,DE,8,10,11,15,8.64097,2,20.57719558898521
28290,DE,8,10,12,1,8.04459,2,20.505680559766777
28291,DE,8,10,12,2,6.55443,2,20.30082190086535
28292,DE,8,10,12,3,7.57982,2,20.44617019662284
28293,DE,8,10,12,4,3.43756,2,19.65544266133818
28294,DE,8,10,12,5,8.16086,2,20.520030299531882
28295,DE,8,10,12,6,7.03237,2,20.37120451956082
28296,DE,8,10,12,7,8.34787,2,20.542687160453827
28297,DE,8,10,12,8,7.06361,2,20.3756369962169
28298,DE,8,10,12,9,69.4582,2,22.661405876737295
28299,DE,8,10,12,10,8.00474,2,20.50071461017338
28300,DE,8,10,12,11,7.59319,2,20.447932536917936
28301,DE,8,10,12,12,13.424,2,21.017724893677215
28302,DE,8,10,12,13,7.04285,2,20.3726936617464
28303,DE,8,10,12,14,5.86719,2,20.19005655789533
28304,DE,8,10,12,15,6.36219,2,20.271053401655756
28305,DE,8,10,13,1,7.02624,2,20.3703324560512
28306,DE,8,10,13,2,6.3227,2,20.264827076070578
28307,DE,8,10,13,3,7.02061,2,20.369530852801862
28308,DE,8,10,13,4,7.83299,2,20.479025045686583
28309,DE,8,10,13,5,4.24952,2,19.867486779333884
28310,DE,8,10,13,6,8.02025,2,20.502650337414774
28311,DE,8,10,13,7,5.32701,2,20.093470849114674
28312,DE,8,10,13,8,8.14259,2,20.517789055175896
28313,DE,8,10,13,9,9.02127,2,20.62026586634192
28314,DE,8,10,13,10,10.3183,2,20.754599761754353
28315,DE,8,10,13,11,9.32009,2,20.6528530292556
28316,DE,8,10,13,12,5.52633,2,20.130204686368714
28317,DE,8,10,13,13,7.11159,2,20.38240659145833
28318,DE,8,10,13,14,6.48081,2,20.2895262465047
28319,DE,8,10,13,15,7.59421,2,20.448066858790217
28320,DE,8,10,14,1,7.05016,2,20.373731055554476
28321,DE,8,10,14,2,6.44335,2,20.28372933515402
28322,DE,8,10,14,3,6.01667,2,20.215214694079613
28323,DE,8,10,14,4,5.71979,2,20.16461283538341
28324,DE,8,10,14,5,6.49396,2,20.291553258082175
28325,DE,8,10,14,6,5.52193,2,20.129408180813517
28326,DE,8,10,14,7,5.23131,2,20.07534246867629
28327,DE,8,10,14,8,15.7859,2,21.179797880491538
28328,DE,8,10,14,9,1.32323,2,18.700756461292194
28329,DE,8,10,14,10,8.48655,2,20.55916330126482
28330,DE,8,10,14,11,4.77513,2,19.984101942645353
28331,DE,8,10,14,12,7.07574,2,20.37735277565171
28332,DE,8,10,14,13,8.3267,2,20.540147963176235
28333,DE,8,10,14,14,7.94441,2,20.493149280642374
28334,DE,8,10,14,15,9.92673,2,20.715911862640652
28335,DE,8,10,15,1,6.00959,2,20.214037270538473
28336,DE,8,10,15,2,8.69632,2,20.583580691622284
28337,DE,8,10,15,3,6.03346,2,20.218001387810794
28338,DE,8,10,15,4,8.51566,2,20.562587565339236
28339,DE,8,10,15,5,7.61631,2,20.450972744394566
28340,DE,8,10,15,6,6.52512,2,20.29634008779661
28341,DE,8,10,15,7,6.579,2,20.304563502056226
28342,DE,8,10,15,8,5.97628,2,20.20847904476826
28343,DE,8,10,15,9,6.36412,2,20.2713567103155
28344,DE,8,10,15,10,8.40001,2,20.548913640277114
28345,DE,8,10,15,11,7.01121,2,20.368191040659724
28346,DE,8,10,15,12,60.9075,2,22.530037063794904
28347,DE,8,10,15,13,8.36981,2,20.54531192807662
28348,DE,8,10,15,14,8.82039,2,20.597746830680567
28349,DE,8,10,15,15,5.85959,2,20.188760379223254
28350,DE,8,20,1,1,26.6405,2,21.70311335821719
28351,DE,8,20,1,2,19.0236,2,21.36636105760741
28352,DE,8,20,1,3,26.8465,2,21.710816202592937
28353,DE,8,20,1,4,13.5193,2,21.024799038078875
28354,DE,8,20,1,5,18.8378,2,21.356546233458328
28355,DE,8,20,1,6,20.2714,2,21.429891769618784
28356,DE,8,20,1,7,99.4508,2,23.02034379346333
28357,DE,8,20,1,8,24.4413,2,21.616955068330505
28358,DE,8,20,1,9,17.8297,2,21.30154635011099
28359,DE,8,20,1,10,41.5524,2,22.14763602531853
28360,DE,8,20,1,11,18.3915,2,21.33256934531078
28361,DE,8,20,1,12,48.4899,2,22.302036272786616
28362,DE,8,20,1,13,21.3187,2,21.480265365781165
28363,DE,8,20,1,14,28.6709,2,21.776563415053573
28364,DE,8,20,1,15,51.4964,2,22.362192646266113
28365,DE,8,20,2,1,21.2664,2,21.47780910637143
28366,DE,8,20,2,2,17.7198,2,21.295363402383888
28367,DE,8,20,2,3,100.467,2,23.03051005932118
28368,DE,8,20,2,4,15.8911,2,21.186439948033243
28369,DE,8,20,2,5,28.9917,2,21.78769032607728
28370,DE,8,20,2,6,17.5407,2,21.28520463888
28371,DE,8,20,2,7,25.3794,2,21.654618565297223
28372,DE,8,20,2,8,93.16,2,22.954999188968507
28373,DE,8,20,2,9,81.4668,2,22.820876319241567
28374,DE,8,20,2,10,23.844,2,21.592213357310044
28375,DE,8,20,2,11,76.1608,2,22.753527638581986
28376,DE,8,20,2,12,41.6646,2,22.150332591356435
28377,DE,8,20,2,13,36.8926,2,22.02869173288219
28378,DE,8,20,2,14,25.6489,2,21.665181429659302
28379,DE,8,20,2,15,24.3329,2,21.6125100880549
28380,DE,8,20,3,1,77.7724,2,22.77446735641193
28381,DE,8,20,3,2,23.3222,2,21.570086440607597
28382,DE,8,20,3,3,63.9225,2,22.57835215603479
28383,DE,8,20,3,4,19.1051,2,21.370636059069408
28384,DE,8,20,3,5,31.5849,2,21.873359902238178
28385,DE,8,20,3,6,18.6784,2,21.3480485199797
28386,DE,8,20,3,7,18.6468,2,21.346355293550918
28387,DE,8,20,3,8,154.432,2,23.46043461395493
28388,DE,8,20,3,9,27.6961,2,21.741972353009395
28389,DE,8,20,3,10,92.9476,2,22.952716637452955
28390,DE,8,20,3,11,43.0516,2,22.18308014022141
28391,DE,8,20,3,12,31.2758,2,21.86352537951456
28392,DE,8,20,3,13,39.4891,2,22.09670542841132
28393,DE,8,20,3,14,22.531,2,21.535572882675613
28394,DE,8,20,3,15,26.274,2,21.68926060099968
28395,DE,8,20,4,1,44.8052,2,22.22300494806611
28396,DE,8,20,4,2,31.3351,2,21.865419618943523
28397,DE,8,20,4,3,25.2091,2,21.64788578439593
28398,DE,8,20,4,4,18.4025,2,21.33316726890309
28399,DE,8,20,4,5,32.0846,2,21.889056908192295
28400,DE,8,20,4,6,24.5009,2,21.619390595522223
28401,DE,8,20,4,7,97.3119,2,22.998602027824298
28402,DE,8,20,4,8,72.1066,2,22.698826323582214
28403,DE,8,20,4,9,18.5149,2,21.33925655727716
28404,DE,8,20,4,10,21.5375,2,21.490476345806414
28405,DE,8,20,4,11,19.5546,2,21.39389129682407
28406,DE,8,20,4,12,44.7335,2,22.22140340559731
28407,DE,8,20,4,13,82.9137,2,22.838481051788406
28408,DE,8,20,4,14,43.7141,2,22.198351448474394
28409,DE,8,20,4,15,14.9705,2,21.12676234195973
28410,DE,8,20,5,1,19.1078,2,21.370777372605122
28411,DE,8,20,5,2,40.2782,2,22.11649112361455
28412,DE,8,20,5,3,71.9083,2,22.696072440125384
28413,DE,8,20,5,4,19.4893,2,21.390546340972563
28414,DE,8,20,5,5,93.4422,2,22.958023807275662
28415,DE,8,20,5,6,38.8034,2,22.079188615608388
28416,DE,8,20,5,7,22.4753,2,21.53309767238559
